epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,25492,1.26636,1.54699,1.28955,0.52979,0.36304,0.3789,0.26081,1.19359,1.43916,1.23017,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,25959.5,1.26531,1.54318,1.28908,0.53015,0.36365,0.3798,0.26151,1.19298,1.43892,1.22933,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,26426.5,1.2647,1.5436,1.28733,0.5307,0.36586,0.38052,0.26198,1.19237,1.43899,1.22858,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,26899.1,1.26078,1.53733,1.2855,0.53106,0.36508,0.38058,0.2625,1.19143,1.43859,1.22762,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,27375.3,1.26174,1.53521,1.28457,0.53122,0.36481,0.38153,0.26322,1.1904,1.43776,1.22652,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,27859.9,1.25731,1.52959,1.28287,0.53232,0.36465,0.38192,0.26392,1.18933,1.43671,1.22553,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,28331.5,1.25862,1.52936,1.28286,0.53129,0.36509,0.38285,0.2646,1.18789,1.43528,1.22448,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,28794.3,1.25856,1.52614,1.28164,0.5275,0.36688,0.3839,0.265,1.18694,1.43395,1.22366,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,29259.6,1.25465,1.52256,1.27982,0.52375,0.36663,0.38461,0.26552,1.186,1.43158,1.22254,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,29724.4,1.25497,1.51828,1.27905,0.52972,0.36855,0.38572,0.26642,1.18508,1.42843,1.22155,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,30186.7,1.25221,1.51661,1.2774,0.53465,0.36798,0.38679,0.26722,1.18391,1.42585,1.22025,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,30648.4,1.25403,1.51401,1.27758,0.53857,0.36671,0.38788,0.26835,1.18299,1.42298,1.21922,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,31114.8,1.25028,1.51186,1.27628,0.53195,0.37059,0.38918,0.26943,1.18184,1.42077,1.21803,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,31576.9,1.2513,1.51171,1.27607,0.53292,0.37091,0.39034,0.27025,1.18084,1.41727,1.21692,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,32037.3,1.24892,1.50591,1.27453,0.53295,0.37223,0.39157,0.27118,1.17994,1.41403,1.21593,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,32504.8,1.24697,1.50173,1.27361,0.53449,0.37333,0.39241,0.27167,1.17912,1.41086,1.21511,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,32971.6,1.24705,1.49896,1.27131,0.5352,0.37589,0.39385,0.2728,1.17828,1.40715,1.21395,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,33440.2,1.2456,1.49718,1.27231,0.53538,0.37676,0.39493,0.27373,1.17709,1.4041,1.2129,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,33903.5,1.24575,1.49612,1.27098,0.53697,0.37834,0.3961,0.27454,1.17604,1.40007,1.21195,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,34365.4,1.24298,1.49203,1.27117,0.53533,0.38092,0.39753,0.27541,1.17515,1.39708,1.21109,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,34843.9,1.24237,1.49236,1.26858,0.53725,0.38236,0.39851,0.27628,1.17424,1.39399,1.20998,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,35352,1.2392,1.48529,1.26666,0.53802,0.38329,0.39969,0.27743,1.17296,1.39,1.2086,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,35819.9,1.24042,1.48411,1.26616,0.53847,0.38531,0.40067,0.27804,1.17186,1.38635,1.20736,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,36284.4,1.23851,1.48589,1.26606,0.53925,0.38548,0.4015,0.27875,1.17113,1.38324,1.20635,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,36748.1,1.23753,1.47912,1.26474,0.53721,0.38669,0.4028,0.27956,1.17017,1.37973,1.20515,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,37231.5,1.23492,1.47414,1.2628,0.53796,0.38687,0.40415,0.28065,1.16892,1.37637,1.20372,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,37702.6,1.23408,1.47179,1.26135,0.54085,0.3859,0.40493,0.28158,1.16793,1.37316,1.20246,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,38179.7,1.23349,1.47456,1.26258,0.54174,0.38852,0.40613,0.28218,1.16745,1.37018,1.20134,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,38656.2,1.23252,1.46522,1.26065,0.54203,0.38944,0.40722,0.28297,1.16657,1.36692,1.20043,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,39133,1.23021,1.46552,1.25998,0.54193,0.38985,0.40804,0.28362,1.16552,1.36432,1.1993,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,39610.4,1.23173,1.46065,1.25831,0.54346,0.39175,0.40872,0.28451,1.1644,1.36154,1.19823,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,40099,1.22874,1.46053,1.25801,0.54592,0.39243,0.40979,0.28501,1.16352,1.35903,1.19725,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,40565.5,1.2287,1.45821,1.25761,0.5453,0.39348,0.41021,0.28572,1.16289,1.35614,1.19652,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
