epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,34768.2,1.21051,1.41767,1.24382,0.55842,0.39249,0.41759,0.29097,1.15104,1.32581,1.18588,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,35113.1,1.20994,1.4168,1.24247,0.5585,0.39237,0.4181,0.29159,1.15062,1.32371,1.18533,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,35457,1.20871,1.41326,1.2408,0.56123,0.39259,0.41898,0.29233,1.15008,1.32125,1.18458,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,35801.2,1.2063,1.40891,1.23992,0.56119,0.39348,0.4195,0.2924,1.14929,1.31906,1.1836,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,36150.6,1.20299,1.40593,1.23945,0.55972,0.39493,0.41988,0.29295,1.14871,1.31698,1.18295,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,36497,1.20198,1.40245,1.23817,0.56025,0.39636,0.42084,0.29365,1.14797,1.3153,1.1822,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,36839.6,1.20404,1.40271,1.23925,0.55916,0.3971,0.42189,0.29477,1.14749,1.31372,1.18173,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,37182.3,1.19846,1.40042,1.23735,0.55673,0.39797,0.42242,0.29505,1.14674,1.31208,1.18103,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,37525.3,1.1997,1.39233,1.23417,0.55824,0.39686,0.42291,0.29519,1.1464,1.31087,1.18039,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,37868.5,1.19557,1.38994,1.23477,0.55871,0.39618,0.42354,0.29558,1.1463,1.30948,1.17982,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,38212.6,1.19462,1.38736,1.23371,0.55554,0.39781,0.42402,0.2961,1.14586,1.30828,1.17939,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,38554.4,1.19506,1.3856,1.23238,0.55808,0.39805,0.42456,0.29667,1.14531,1.30629,1.17876,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,38896.6,1.19321,1.38019,1.23112,0.56014,0.39821,0.42444,0.29698,1.14467,1.30457,1.17804,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,39241.3,1.19209,1.37521,1.22944,0.56323,0.39753,0.42546,0.2976,1.14406,1.30362,1.17735,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,39583.9,1.19233,1.37431,1.22879,0.56323,0.39895,0.42623,0.29823,1.14335,1.30232,1.1764,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,39928,1.18867,1.37236,1.22772,0.56175,0.40108,0.42686,0.29871,1.14284,1.30147,1.17591,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,40273.1,1.18868,1.37272,1.22733,0.5635,0.40103,0.42742,0.29924,1.14247,1.3,1.17546,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,40637.6,1.18461,1.36194,1.22388,0.56498,0.40111,0.42797,0.29972,1.14187,1.29862,1.17476,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,40983.4,1.18481,1.36192,1.22445,0.56586,0.40099,0.4286,0.29987,1.14127,1.29743,1.17395,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,41325.7,1.18413,1.35692,1.22214,0.56552,0.40043,0.42912,0.3009,1.14095,1.29632,1.1733,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,41668.4,1.18074,1.35267,1.22227,0.56708,0.40089,0.42975,0.30145,1.14022,1.29481,1.17251,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,42011.1,1.1789,1.34762,1.22016,0.56822,0.40097,0.43025,0.30182,1.13974,1.29364,1.17181,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,42353.9,1.17774,1.34608,1.22036,0.56745,0.40116,0.43123,0.30207,1.13947,1.29246,1.17142,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,42701.6,1.17771,1.34128,1.21823,0.56676,0.40202,0.43186,0.30212,1.13885,1.29135,1.17076,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,43044,1.17503,1.33677,1.21656,0.56634,0.40266,0.43225,0.30276,1.13827,1.29038,1.17016,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,43387.8,1.17165,1.33403,1.2164,0.56273,0.40469,0.43324,0.3034,1.13772,1.28895,1.16966,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,43736.5,1.16959,1.33052,1.2142,0.56316,0.4054,0.43376,0.30406,1.13731,1.28768,1.16913,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,44080.5,1.16928,1.32454,1.2131,0.56507,0.40585,0.43401,0.30448,1.13702,1.28636,1.16866,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
