epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
115,50496.2,1.1573,1.33987,1.23212,0.57618,0.41103,0.43867,0.31257,1.11163,1.27473,1.18211,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,50929.5,1.15647,1.33914,1.23081,0.57382,0.41262,0.43932,0.31306,1.11078,1.27367,1.18127,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,51388.3,1.1524,1.32864,1.22803,0.57525,0.41387,0.44027,0.31334,1.11015,1.27258,1.18039,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,51826.5,1.15329,1.33017,1.22865,0.57813,0.41403,0.44054,0.31386,1.10965,1.27245,1.17976,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,52259.4,1.15235,1.32449,1.22634,0.58348,0.41331,0.44146,0.31441,1.10876,1.27099,1.17904,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,52721,1.14974,1.32194,1.22709,0.58286,0.41471,0.44239,0.31499,1.10854,1.27016,1.17869,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,53162.4,1.14712,1.31452,1.22523,0.58199,0.41503,0.44317,0.31576,1.10774,1.27006,1.17801,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,53611.2,1.14532,1.31368,1.22344,0.58385,0.41408,0.44346,0.31608,1.10737,1.26961,1.17758,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,54075.8,1.14642,1.3096,1.22272,0.58415,0.41173,0.44402,0.31639,1.10665,1.26867,1.17679,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,54508.5,1.14438,1.30505,1.22133,0.58315,0.41091,0.44448,0.31681,1.10603,1.26829,1.17607,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,54941.7,1.13999,1.30014,1.21909,0.58073,0.41126,0.44488,0.31718,1.10563,1.26781,1.17543,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,55371.6,1.13897,1.29709,1.21904,0.57911,0.41669,0.4461,0.3181,1.10523,1.26734,1.17478,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,55813.8,1.13734,1.29081,1.21698,0.57952,0.41779,0.44668,0.31856,1.10516,1.26717,1.17453,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,56242,1.13689,1.28939,1.2171,0.57883,0.41904,0.44733,0.31895,1.10488,1.26636,1.17426,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,56671.3,1.1349,1.28274,1.21444,0.58004,0.41878,0.44805,0.31965,1.10426,1.26603,1.1736,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,57100.2,1.1325,1.2791,1.21474,0.58194,0.41857,0.44864,0.32002,1.10395,1.26582,1.17324,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,57534.8,1.13069,1.27502,1.2124,0.5862,0.41751,0.44924,0.32053,1.1037,1.26586,1.17273,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,57965.2,1.12894,1.27016,1.21002,0.58587,0.41881,0.44984,0.32124,1.10352,1.26521,1.17224,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,58406.9,1.12491,1.26263,1.20777,0.58629,0.4194,0.45048,0.32185,1.10321,1.26456,1.1716,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,58869.1,1.12547,1.26209,1.2078,0.5892,0.41893,0.45061,0.32205,1.10316,1.26423,1.17133,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,59303.3,1.12281,1.25747,1.20688,0.58849,0.42007,0.45085,0.32223,1.10258,1.26476,1.17067,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,59728.7,1.11147,1.18368,1.19211,0.58688,0.42129,0.4514,0.32278,1.10185,1.26563,1.16986,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,60142.9,1.10464,1.16713,1.18873,0.58164,0.42595,0.45271,0.32373,1.10117,1.26599,1.16913,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,60564.8,1.10144,1.15459,1.18593,0.58185,0.42709,0.4532,0.3241,1.10036,1.26688,1.16835,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,60992.8,1.09709,1.14426,1.18209,0.58597,0.42708,0.45386,0.3243,1.09995,1.26808,1.16778,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
