epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
52,53733.6,1.23426,1.52726,1.30756,0.54422,0.36534,0.38069,0.2672,1.15761,1.4073,1.24646,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,54754.7,1.23213,1.52207,1.3048,0.54595,0.3666,0.38133,0.26797,1.15662,1.4081,1.24542,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,55775.1,1.23193,1.51977,1.30498,0.54852,0.36709,0.38212,0.2682,1.15557,1.40801,1.24421,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,56795.1,1.23069,1.51548,1.30537,0.54898,0.3648,0.38274,0.26854,1.1545,1.40746,1.24296,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,57816.2,1.23024,1.5155,1.3028,0.55242,0.36579,0.38354,0.26912,1.1539,1.40689,1.24196,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,58849.5,1.22645,1.5103,1.30121,0.55042,0.36628,0.3839,0.26978,1.15298,1.40641,1.24096,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,59873.7,1.2283,1.50868,1.30114,0.55234,0.36565,0.38512,0.27047,1.15214,1.40617,1.23997,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,60906.2,1.2245,1.5046,1.30003,0.5557,0.36509,0.38616,0.27126,1.15111,1.40518,1.23888,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,61955.3,1.22498,1.50195,1.29992,0.55544,0.36584,0.38722,0.2719,1.15051,1.40409,1.23803,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,62978.9,1.22409,1.50108,1.29778,0.55325,0.36764,0.38819,0.27253,1.14936,1.4032,1.23696,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,64009.5,1.22073,1.49522,1.29454,0.55559,0.36807,0.38919,0.27324,1.14898,1.40202,1.23631,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,65037.2,1.22125,1.49296,1.29405,0.55546,0.37145,0.39045,0.27431,1.14808,1.40042,1.23506,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,66057.6,1.21933,1.49071,1.29379,0.55972,0.37046,0.39118,0.27496,1.14729,1.39883,1.23388,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,67085.1,1.22012,1.4888,1.29134,0.55911,0.37255,0.39188,0.27524,1.14662,1.39672,1.23288,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
