epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,39631.6,1.19351,1.3867,1.23109,0.55492,0.39997,0.42653,0.29706,1.14568,1.30756,1.17628,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,39981.9,1.19479,1.38529,1.2312,0.5523,0.40005,0.42676,0.29756,1.14493,1.30611,1.1757,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,40341.4,1.19347,1.38123,1.22876,0.54878,0.40445,0.42831,0.29868,1.14435,1.30487,1.17498,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,40690.6,1.19206,1.3738,1.22837,0.54742,0.40804,0.42868,0.2991,1.14372,1.30282,1.1742,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,41054.5,1.1915,1.37587,1.2271,0.54913,0.40754,0.4293,0.29946,1.14308,1.30124,1.17334,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,41403.9,1.18998,1.37242,1.22525,0.54845,0.40973,0.43,0.29977,1.14243,1.30002,1.17254,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,41767.9,1.18829,1.37019,1.22488,0.55408,0.40555,0.43092,0.30051,1.14197,1.29901,1.17202,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,42121.4,1.18377,1.3615,1.22184,0.5538,0.4056,0.43167,0.30113,1.14175,1.29817,1.17163,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,42478.2,1.18474,1.36284,1.22303,0.55282,0.4064,0.43233,0.30164,1.14112,1.297,1.17101,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,42831.9,1.18488,1.35782,1.22038,0.55151,0.40523,0.43251,0.30178,1.14067,1.29618,1.17042,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,43184.4,1.18055,1.35327,1.22065,0.55255,0.40511,0.4331,0.3022,1.14023,1.29537,1.1699,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,43537.6,1.17864,1.3478,1.21898,0.55029,0.40541,0.4336,0.30258,1.13962,1.29456,1.16947,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,43923.1,1.17667,1.34582,1.21753,0.55233,0.4059,0.43391,0.30275,1.13939,1.29401,1.16893,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,44276.5,1.17738,1.34177,1.21646,0.55367,0.40597,0.43413,0.30305,1.13887,1.29321,1.16835,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,44635.6,1.17451,1.33799,1.21418,0.55411,0.40563,0.43478,0.30338,1.13866,1.29249,1.16774,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,45000.7,1.17163,1.33368,1.21474,0.5529,0.40586,0.43491,0.304,1.13824,1.29246,1.1673,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,45356.1,1.17039,1.33096,1.21309,0.55647,0.40564,0.43565,0.30437,1.13767,1.29184,1.16663,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,45710.7,1.16903,1.32521,1.21097,0.56009,0.40526,0.43635,0.30571,1.13719,1.29144,1.16596,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,46062.8,1.16758,1.32251,1.21057,0.55991,0.40806,0.43691,0.30595,1.13656,1.29066,1.16531,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,46413.8,1.16597,1.31701,1.20905,0.5578,0.40917,0.43715,0.30615,1.13602,1.29,1.16454,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,46780.7,1.16337,1.31214,1.20795,0.56004,0.41108,0.4376,0.30712,1.1352,1.28911,1.16385,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,47138.1,1.16135,1.30879,1.20614,0.56094,0.41218,0.43841,0.30697,1.13443,1.28847,1.16298,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,47489.7,1.15863,1.30381,1.2046,0.56112,0.41303,0.43871,0.30708,1.13399,1.28772,1.16246,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,47846.9,1.1552,1.29735,1.20204,0.56271,0.41231,0.43949,0.3078,1.13378,1.28694,1.16191,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,48203.8,1.15536,1.29477,1.20221,0.56537,0.41283,0.43988,0.30822,1.13325,1.2867,1.16144,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,48557,1.15249,1.28967,1.20029,0.56254,0.4145,0.44013,0.30841,1.13274,1.28587,1.16082,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,48898.7,1.14956,1.22519,1.18949,0.56159,0.41688,0.44067,0.3092,1.13227,1.28563,1.16001,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,49254.9,1.14118,1.20672,1.18505,0.55602,0.41778,0.44133,0.30943,1.13175,1.28591,1.15923,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,49590.6,1.1372,1.19646,1.18247,0.55264,0.41762,0.44163,0.30984,1.13129,1.28627,1.15852,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
